image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,drawing,numDrawings,drawingSizes,practice_complete.keys,practice_complete.rt,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_1,trial_complete.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_2,Image_List_3,Image_List_4,Image_List_5,trial_complete.rt,key_resp.keys,key_resp.rt
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[0.0008984375,-0.19048828125],[0.0008984375,-0.19048828125],[0.0008984375,-0.19048828125],[0.0008984375,-0.19048828125],[0.0008984375,-0.19048828125],[0.0008984375,-0.19048828125],[0.0008984375,-0.19048828125],[0.0008984375,-0.19048828125],[0.0008984375,-0.19048828125],[0.0008984375,-0.19048828125],[0.0008984375,-0.19048828125],[0.0008984375,-0.19048828125],[0.0008984375,-0.19048828125],[0.0008984375,-0.19048828125],[-0.003251953125,-0.19048828125],[-0.0202587890625,-0.19048828125],[-0.05419921875,-0.183408203125],[-0.0841943359375,-0.17306640625],[-0.1217431640625,-0.1572802734375],[-0.1442578125,-0.145546875],[-0.17447265625,-0.12931640625],[-0.1879150390625,-0.120576171875],[-0.19896484375,-0.1114892578125],[-0.2093505859375,-0.101103515625],[-0.219169921875,-0.0906494140625],[-0.2258642578125,-0.083955078125],[-0.2324267578125,-0.0779248046875],[-0.237314453125,-0.0740185546875],[-0.2393115234375,-0.0723779296875],[-0.240810546875,-0.0709423828125],[-0.240810546875,-0.0709423828125],[-0.240810546875,-0.0709423828125],[-0.240810546875,-0.0709423828125],[-0.240810546875,-0.0709423828125],[-0.240810546875,-0.0709423828125],[-0.240810546875,-0.0709423828125],[-0.240810546875,-0.0709423828125],[-0.240810546875,-0.0709423828125],[-0.240810546875,-0.0709423828125],[-0.240810546875,-0.0709423828125],[-0.240810546875,-0.0709423828125],[-0.240810546875,-0.0709423828125],[-0.24578125,-0.0682177734375],[-0.2533642578125,-0.06123046875],[-0.2640185546875,-0.0524658203125],[-0.2777783203125,-0.04015625],[-0.2881640625,-0.0304052734375],[-0.293623046875,-0.024345703125],[-0.299541015625,-0.018427734375],[-0.3028271484375,-0.0142041015625],[-0.3050634765625,-0.010654296875],[-0.30701171875,-0.0071533203125],[-0.3077294921875,-0.006435546875],[-0.30841796875,-0.005068359375],[-0.30841796875,-0.005068359375],[-0.30841796875,-0.005068359375],[-0.30841796875,-0.005068359375],[-0.30841796875,-0.005068359375]]]",1,[58],,,,,,,,,,,,,,liquorstore8.jpg,space,0,25,25,69,1,parkinglot2.jpg,livingroom.jpg,metroInside1.jpg,icecream2.jpg,2.7445,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[0.0063427734375,-0.1988720703125],[0.0063427734375,-0.1988720703125],[0.0063427734375,-0.1988720703125],[0.0063427734375,-0.1988720703125],[0.0063427734375,-0.1988720703125],[0.0063427734375,-0.1988720703125],[0.0063427734375,-0.1988720703125],[0.0053466796875,-0.1938916015625],[0.0019775390625,-0.1791064453125],[-0.0014990234375,-0.1486767578125],[-0.002451171875,-0.1133935546875],[-0.002451171875,-0.0852001953125],[-0.002451171875,-0.060322265625],[-0.002451171875,-0.0468994140625],[-0.002451171875,-0.03529296875],[-0.002451171875,-0.0225048828125],[-0.002451171875,-0.0156689453125],[-0.002451171875,-0.01046875],[-0.002451171875,-0.004521484375],[-0.002451171875,0.0011279296875],[-0.002451171875,0.0023046875],[-0.002451171875,0.00490234375],[-0.002451171875,0.0059423828125],[-0.0021337890625,0.0062646484375],[-0.0021337890625,0.0068994140625],[-0.00181640625,0.007548828125],[-0.0014697265625,0.009423828125],[-0.0006884765625,0.01177734375],[0.0001220703125,0.014658203125],[0.0009716796875,0.01978515625],[0.0013623046875,0.0209619140625],[0.00220703125,0.02552734375],[0.002734375,0.0315576171875],[0.0032275390625,0.0375146484375],[0.0042138671875,0.043544921875],[0.0052001953125,0.049501953125],[0.0056591796875,0.054765625],[0.00654296875,0.0587841796875],[0.00693359375,0.0611376953125],[0.0076806640625,0.06375],[0.0076806640625,0.0640771484375],[0.0080029296875,0.06544921875],[0.0080029296875,0.0657763671875],[0.0080029296875,0.066083984375],[0.0080029296875,0.06638671875],[0.0080029296875,0.06638671875],[0.0080029296875,0.06638671875],[0.0080029296875,0.06638671875],[0.0073779296875,0.06638671875]]]",1,[49],,,,,,,,,,,,,,bambooforest4.jpg,space,0,26,26,15,1,cafeteria5.jpg,bleachers8.jpg,cabinIndoors.jpg,bar8.jpg,2.8092,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[0.001923828125,-0.19857421875],[-0.000966796875,-0.19857421875],[-0.0092138671875,-0.1980078125],[-0.0241552734375,-0.193134765625],[-0.043125,-0.18326171875],[-0.0600537109375,-0.17267578125],[-0.090283203125,-0.152802734375],[-0.11330078125,-0.1380078125],[-0.13677734375,-0.1219287109375],[-0.1591552734375,-0.10783203125],[-0.1759814453125,-0.095830078125],[-0.209228515625,-0.07298828125],[-0.218115234375,-0.067802734375],[-0.241103515625,-0.053779296875],[-0.25322265625,-0.048017578125],[-0.2629296875,-0.0437255859375],[-0.2684423828125,-0.0406982421875],[-0.2736279296875,-0.0378857421875],[-0.277783203125,-0.035576171875],[-0.2806201171875,-0.0339697265625],[-0.28294921875,-0.0324169921875],[-0.2843798828125,-0.03169921875],[-0.2854248046875,-0.0310107421875],[-0.28607421875,-0.03068359375],[-0.28607421875,-0.03068359375],[-0.28607421875,-0.03068359375],[-0.28607421875,-0.03068359375]],[[-0.006513671875,-0.1964453125],[-0.006513671875,-0.1964453125],[-0.006513671875,-0.1964453125],[-0.006513671875,-0.1964453125],[-0.006513671875,-0.1964453125],[-0.006513671875,-0.1964453125],[-0.006513671875,-0.1964453125],[-0.006513671875,-0.1964453125],[-0.006513671875,-0.1964453125],[-0.006513671875,-0.1964453125],[-0.002080078125,-0.1949169921875],[0.00498046875,-0.1900439453125],[0.015478515625,-0.1838720703125],[0.0256640625,-0.17787109375],[0.035439453125,-0.173271484375],[0.04130859375,-0.1708837890625],[0.048076171875,-0.167216796875],[0.0540234375,-0.16423828125],[0.0591162109375,-0.161455078125],[0.0637255859375,-0.158681640625],[0.068427734375,-0.1553564453125],[0.0741845703125,-0.15177734375],[0.0771630859375,-0.149638671875],[0.0783203125,-0.1488623046875],[0.080908203125,-0.1473974609375],[0.08193359375,-0.14671875],[0.082578125,-0.14671875],[0.083212890625,-0.146396484375],[0.08353515625,-0.146396484375],[0.08353515625,-0.146396484375],[0.08353515625,-0.146396484375],[0.08353515625,-0.146396484375]]]",2,"[111,32]",,,,,,,,,,,,,,airportTerminal4.jpg,space,0,27,27,1,1,apartmentBuilding1.jpg,applestore1.jpg,airportTerminal3.jpg,airportTerminal2.jpg,5.0996,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.0015087890625,-0.1956298828125],[-0.0015087890625,-0.1956298828125],[-0.0015087890625,-0.1956298828125],[-0.0015087890625,-0.1956298828125],[-0.0015087890625,-0.1956298828125],[-0.0015087890625,-0.1956298828125],[-0.0015087890625,-0.1956298828125],[-0.0015087890625,-0.1956298828125],[-0.0015087890625,-0.1956298828125],[-0.0015087890625,-0.1956298828125],[-0.0015087890625,-0.1956298828125],[-0.0015087890625,-0.1956298828125],[-0.0015087890625,-0.1956298828125],[-0.0015087890625,-0.1950439453125],[-0.0015087890625,-0.174609375],[0.0018701171875,-0.129482421875],[0.019658203125,-0.058779296875],[0.0608154296875,0.063359375],[0.0797802734375,0.112490234375],[0.1002099609375,0.1634326171875],[0.112734375,0.2000048828125],[0.1172412109375,0.2185205078125],[0.1204296875,0.23107421875],[0.1233935546875,0.24115234375],[0.1248388671875,0.2464111328125],[0.1256201171875,0.248837890625],[0.126298828125,0.2498828125],[0.126298828125,0.2502099609375],[0.126298828125,0.2502099609375],[0.126298828125,0.2502099609375],[0.126298828125,0.2502099609375],[0.126298828125,0.2502099609375]]]",1,[32],,,,,,,,,,,,,,boardwalk6.jpg,space,0,28,28,20,1,cave.jpg,campsite3.jpg,cave4.jpg,basketballcourt7.jpg,2.1657,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.0050341796875,-0.197578125],[-0.0050341796875,-0.197578125],[-0.0050341796875,-0.197578125],[-0.0050341796875,-0.197578125],[-0.0050341796875,-0.197578125],[-0.0050341796875,-0.197578125],[-0.0050341796875,-0.197578125],[-0.0050341796875,-0.197578125],[-0.0050341796875,-0.197578125],[-0.0050341796875,-0.197578125],[-0.0050341796875,-0.197578125],[-0.0050341796875,-0.191328125],[-0.0050341796875,-0.1731396484375],[-0.0050341796875,-0.14388671875],[-0.0050341796875,-0.0879443359375],[-0.0050341796875,-0.069873046875],[-0.0050341796875,-0.04513671875],[-0.0050341796875,-0.0234814453125],[-0.0050341796875,-0.00763671875],[-0.0050341796875,0.0000830078125],[-0.0050341796875,0.0075927734375],[-0.0055322265625,0.0152490234375],[-0.006357421875,0.018134765625],[-0.006357421875,0.0195556640625],[-0.0066845703125,0.0202099609375],[-0.0070068359375,0.0202099609375],[-0.007314453125,0.0202099609375],[-0.007314453125,0.0202099609375]]]",1,[28],,,,,,,,,,,,,,restaurantkitchen2.jpg,space,0,29,29,87,1,theater2.jpg,savanna.jpg,sculpturegarden2.jpg,RVinside2.jpg,1.8921,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.0021728515625,-0.1987548828125],[-0.0021728515625,-0.1987548828125],[-0.0021728515625,-0.1987548828125],[-0.0021728515625,-0.1987548828125],[-0.0021728515625,-0.1987548828125],[-0.0021728515625,-0.1987548828125],[-0.0021728515625,-0.1987548828125],[-0.0021728515625,-0.1987548828125],[-0.0021728515625,-0.1987548828125],[-0.0021728515625,-0.1987548828125],[-0.0021728515625,-0.1987548828125],[-0.0070556640625,-0.1987548828125],[-0.0124658203125,-0.1987548828125],[-0.0504296875,-0.185556640625],[-0.1094873046875,-0.1529833984375],[-0.188076171875,-0.101552734375],[-0.2303955078125,-0.072490234375],[-0.2571435546875,-0.0537451171875],[-0.27646484375,-0.03939453125],[-0.294326171875,-0.0255517578125],[-0.2972802734375,-0.023583984375],[-0.3006591796875,-0.0197412109375],[-0.301044921875,-0.01826171875],[-0.3013720703125,-0.0176123046875],[-0.3013720703125,-0.016962890625],[-0.3013720703125,-0.016962890625],[-0.3013720703125,-0.016962890625],[-0.3013720703125,-0.016962890625],[-0.2981591796875,-0.016962890625]],[[-0.0043896484375,-0.1955224609375],[-0.0043896484375,-0.1955224609375],[-0.0043896484375,-0.1955224609375],[-0.0043896484375,-0.1955224609375],[-0.0043896484375,-0.1955224609375],[-0.0043896484375,-0.1955224609375],[-0.0043896484375,-0.1955224609375],[-0.0043896484375,-0.1955224609375],[-0.0041015625,-0.1955224609375],[0.0018994140625,-0.1955224609375],[0.0183251953125,-0.1955224609375],[0.042705078125,-0.1955224609375],[0.0607373046875,-0.1955224609375],[0.0851171875,-0.1946728515625],[0.10443359375,-0.193896484375],[0.12732421875,-0.192548828125],[0.134697265625,-0.1912060546875],[0.1534228515625,-0.1880517578125],[0.158798828125,-0.18685546875],[0.17564453125,-0.1838134765625],[0.183125,-0.1832470703125],[0.19119140625,-0.1821728515625],[0.197880859375,-0.1816748046875],[0.204443359375,-0.1816748046875],[0.2095947265625,-0.1816748046875],[0.2142041015625,-0.1816748046875],[0.2181298828125,-0.1812451171875],[0.221005859375,-0.1808154296875],[0.2238818359375,-0.1803857421875],[0.2261962890625,-0.1796044921875],[0.22853515625,-0.179208984375],[0.23255859375,-0.1788232421875],[0.2354296875,-0.1784326171875],[0.23943359375,-0.17796875],[0.2428369140625,-0.1775390625],[0.246767578125,-0.17708984375],[0.2507666015625,-0.17666015625],[0.2541015625,-0.17666015625],[0.2569775390625,-0.17623046875],[0.259765625,-0.1758251953125],[0.2621044921875,-0.1754345703125],[0.265146484375,-0.1746435546875],[0.265849609375,-0.1746435546875],[0.266884765625,-0.1746435546875],[0.2678466796875,-0.1743212890625],[0.2678466796875,-0.1743212890625],[0.2678466796875,-0.1740234375]]]",2,"[29,47]",,,,,,,,,,,,,,baggageClaim4.jpg,space,0,30,30,12,1,bedroom6.jpg,bambooforest5.jpg,bleachers7.jpg,backyard5.jpg,5.2854,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.003427734375,-0.2012939453125],[-0.003427734375,-0.2012939453125],[-0.003427734375,-0.2012939453125],[-0.003427734375,-0.2012939453125],[-0.003427734375,-0.2012939453125],[-0.003427734375,-0.2012939453125],[-0.003427734375,-0.2012939453125],[-0.003427734375,-0.2012939453125],[-0.003427734375,-0.2012939453125],[-0.003427734375,-0.2012939453125],[-0.003427734375,-0.2012939453125],[-0.003427734375,-0.2012939453125],[-0.003427734375,-0.1977392578125],[-0.0027197265625,-0.180107421875],[0.0014306640625,-0.1544189453125],[0.0060986328125,-0.1190771484375],[0.008212890625,-0.099189453125],[0.0104931640625,-0.0787548828125],[0.01162109375,-0.0642431640625],[0.01162109375,-0.0612646484375],[0.01162109375,-0.0554052734375],[0.01162109375,-0.054228515625],[0.01162109375,-0.0532470703125],[0.01162109375,-0.0532470703125],[0.01162109375,-0.0532470703125]]]",1,[25],,,,,,,,,,,,,,frontDoor.jpg,space,0,31,31,47,1,gasstation8.jpg,firestation4.jpg,fountain7.jpg,elevatorOutside2.jpg,1.7062,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[0.000166015625,-0.2031982421875],[0.000166015625,-0.2031982421875],[0.000166015625,-0.2031982421875],[0.000166015625,-0.2031982421875],[0.000166015625,-0.2031982421875],[0.000166015625,-0.2031982421875],[0.000166015625,-0.2031982421875],[0.000166015625,-0.2031982421875],[0.000166015625,-0.2031982421875],[0.000166015625,-0.2031982421875],[0.000166015625,-0.2031982421875],[0.000166015625,-0.2031982421875],[0.000166015625,-0.1869775390625],[0.000166015625,-0.1584716796875],[0.000166015625,-0.140625],[0.0015283203125,-0.097861328125],[0.0032177734375,-0.06935546875],[0.0046875,-0.0501513671875],[0.0054052734375,-0.037802734375],[0.0054052734375,-0.0270849609375],[0.0054052734375,-0.0204541015625],[0.0054052734375,-0.0169873046875],[0.0054052734375,-0.0151123046875],[0.0054052734375,-0.0140673828125],[0.0054052734375,-0.0140673828125],[0.0054052734375,-0.0140673828125],[0.0054052734375,-0.0140673828125],[0.0054052734375,-0.0140673828125]],[[-0.0050537109375,-0.1978515625],[-0.0050537109375,-0.1978515625],[-0.0050537109375,-0.1978515625],[-0.0050537109375,-0.1978515625],[-0.0050537109375,-0.1978515625],[-0.0050537109375,-0.1978515625],[-0.0050537109375,-0.1978515625],[-0.0050537109375,-0.1978515625],[-0.0050537109375,-0.1978515625],[-0.0050537109375,-0.1978515625],[-0.0050537109375,-0.1978515625],[-0.0053466796875,-0.1978515625],[-0.0159130859375,-0.192587890625],[-0.046142578125,-0.17271484375],[-0.0776513671875,-0.1502197265625],[-0.1272607421875,-0.110419921875],[-0.1639111328125,-0.0819140625],[-0.18638671875,-0.0670654296875],[-0.20736328125,-0.053359375],[-0.2225341796875,-0.0433251953125],[-0.226376953125,-0.0405810546875],[-0.2325439453125,-0.0369921875],[-0.2390771484375,-0.0332666015625],[-0.24244140625,-0.0320068359375],[-0.2443359375,-0.0308935546875],[-0.2450537109375,-0.0308935546875],[-0.2460888671875,-0.030537109375],[-0.2460888671875,-0.030537109375]],[[0.0095458984375,-0.1998779296875],[0.0095458984375,-0.1998779296875],[0.0095458984375,-0.1998779296875],[0.0095458984375,-0.1998779296875],[0.0095458984375,-0.1998779296875],[0.0095458984375,-0.1998779296875],[0.0095458984375,-0.1998779296875],[0.0095458984375,-0.1998779296875],[0.009833984375,-0.1998779296875],[0.0160888671875,-0.1954248046875],[0.041337890625,-0.17220703125],[0.1146923828125,-0.1083251953125],[0.1516748046875,-0.0805615234375],[0.1736669921875,-0.0629638671875],[0.2098095703125,-0.0373779296875],[0.2321728515625,-0.024130859375],[0.239931640625,-0.0198974609375],[0.25568359375,-0.0150830078125],[0.26392578125,-0.01341796875],[0.2690087890625,-0.012490234375],[0.271884765625,-0.012490234375],[0.2732958984375,-0.012490234375],[0.27431640625,-0.012490234375],[0.2749560546875,-0.012490234375],[0.2749560546875,-0.012490234375],[0.27525390625,-0.012490234375]]]",3,"[28,28,26]",,,,,,,,,,,,,,ballroom1.jpg,space,0,32,32,14,1,breakroom5.jpg,bistrooutdoor5.jpg,botanicalGarden5.jpg,ballroom3.jpg,4.9085,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[-0.0001416015625,-0.195712890625],[0.002451171875,-0.195712890625],[0.025390625,-0.18947265625],[0.0376220703125,-0.1845751953125],[0.0820849609375,-0.165],[0.1106591796875,-0.1528857421875],[0.1296923828125,-0.1444189453125],[0.151552734375,-0.136884765625],[0.168896484375,-0.1303564453125],[0.18318359375,-0.12515625],[0.1968408203125,-0.119951171875],[0.2085986328125,-0.115],[0.2182080078125,-0.108984375],[0.228779296875,-0.1012255859375],[0.2366552734375,-0.0951416015625],[0.24166015625,-0.0907568359375],[0.2491259765625,-0.0821484375],[0.25697265625,-0.0721484375],[0.2599755859375,-0.0673388671875],[0.26640625,-0.0591650390625],[0.2709619140625,-0.0535107421875],[0.2762646484375,-0.0481982421875],[0.2805908203125,-0.0443603515625],[0.2846875,-0.0414697265625],[0.286572265625,-0.0403564453125],[0.2876025390625,-0.0399951171875],[0.2882421875,-0.0396728515625],[0.2885595703125,-0.0396728515625],[0.2885595703125,-0.0396728515625],[0.2885595703125,-0.0396728515625],[0.2885595703125,-0.0396728515625],[0.2885595703125,-0.0393798828125],[0.2885595703125,-0.0393798828125],[0.2885595703125,-0.0393798828125],[0.28826171875,-0.0393798828125],[0.287607421875,-0.0393798828125],[0.287607421875,-0.0393798828125],[0.287607421875,-0.0393798828125]]]",1,[52],,,,,,,,,,,,,,botanicalGarden6.jpg,space,0,33,33,21,1,cemetery6.jpg,campusquad3.jpg,cave5.jpg,beach1.jpeg,5.3828,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[0.0034619140625,-0.1968798828125],[0.0034619140625,-0.1968798828125],[0.0034619140625,-0.1968798828125],[0.0034619140625,-0.1968798828125],[0.0034619140625,-0.1968798828125],[0.0034619140625,-0.1968798828125],[0.0034619140625,-0.1968798828125],[0.0034619140625,-0.1960009765625],[0.0034619140625,-0.1834716796875],[0.0034619140625,-0.1641650390625],[0.0034619140625,-0.11580078125],[0.0069970703125,-0.0094482421875],[0.0098486328125,0.008623046875],[0.01900390625,0.0648876953125],[0.021875,0.0947998046875],[0.0240185546875,0.1117626953125],[0.02451171875,0.117607421875],[0.02490234375,0.1199609375],[0.02490234375,0.1199609375],[0.02490234375,0.1199609375],[0.02490234375,0.1199609375]]]",1,[21],,,,,,,,,,,,,,greenmountains.jpg,space,0,34,34,55,1,hotelRoom3.jpg,gazebo5.jpg,hotelRoom7.jpg,frontLawn2.jpg,5.9443,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.008603515625,-0.201708984375],[-0.008603515625,-0.201708984375],[-0.008603515625,-0.201708984375],[-0.008603515625,-0.201708984375],[-0.008603515625,-0.201708984375],[-0.008603515625,-0.201708984375],[-0.008603515625,-0.201708984375],[-0.008603515625,-0.201708984375],[-0.008603515625,-0.201708984375],[-0.008603515625,-0.1974072265625],[-0.008603515625,-0.1815625],[-0.008603515625,-0.1205908203125],[-0.0062109375,-0.089443359375],[0.004248046875,0.0242431640625],[0.0069677734375,0.1192578125],[0.0092041015625,0.14240234375],[0.0098388671875,0.1622900390625],[0.0110986328125,0.175009765625],[0.0110986328125,0.180439453125],[0.0110986328125,0.181943359375],[0.0110986328125,0.1822509765625],[0.010791015625,0.1822509765625],[0.01013671875,0.1822509765625],[0.009833984375,0.1822509765625],[0.009833984375,0.1822509765625],[0.009833984375,0.1822509765625],[0.009833984375,0.1822509765625],[0.009833984375,0.1822509765625],[0.009833984375,0.1822509765625]]]",1,[29],,,,,,,,,,,,,,airplanecabin1.jpg,space,0,35,35,0,1,alley2.jpg,appleorchard4.jpg,airplanecabin5.jpg,airplanecabin3.jpg,1.8112,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.0037548828125,-0.2017431640625],[-0.0037548828125,-0.2017431640625],[-0.0037548828125,-0.2017431640625],[-0.0037548828125,-0.2017431640625],[-0.0037548828125,-0.2017431640625],[-0.0037548828125,-0.2017431640625],[-0.0037548828125,-0.2017431640625],[-0.0037548828125,-0.2017431640625],[-0.0037548828125,-0.1939208984375],[-0.0037548828125,-0.1739697265625],[0.0009423828125,-0.138369140625],[0.005830078125,-0.10109375],[0.01384765625,-0.054892578125],[0.020654296875,-0.0134521484375],[0.0230615234375,0.007587890625],[0.02408203125,0.0411962890625],[0.02408203125,0.057138671875],[0.02408203125,0.0753515625],[0.02408203125,0.083740234375],[0.023623046875,0.087734375],[0.0229052734375,0.08916015625],[0.0229052734375,0.08916015625],[0.0229052734375,0.08916015625]]]",1,[23],,,,,,,,,,,,,,greenhouse2.jpg,space,0,36,36,54,1,horsebarn11.jpg,gazebo2.jpg,homegarage4.jpg,frontFoyer.jpg,1.733,,
